"Please use number start with 045,046,047,048 and 049","Gebruik nummer beginnen met 045,046,047,048 en 049"
"Please enter a valid number in this field.","Geef een geldig nummer op dit gebied."?
"Votre abonnement","uw abonnement"
"Mrs.","Mevr."
"Mrs","Mevr"
"Les reductions sont deja deduites de vos totaux","Reducties zijn al in mindering gebracht op uw totalen"
"Your coupon was successfully applied","Je gebruikte promocode"
"Coupon code is not valid","Deze promocode is niet geldig."
"You canceled the coupon code ""%1"".","U annuleerde de couponcode ""%1""."
"Vous ne pouvez commander que 2 abonnements avec smartphone maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 2 abonnementen met smartphone bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Vous ne pouvez commander que 2 abonnements Internet Everywhere avec modem maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 2 Internet Everywhere-abonnementen met modem bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Vous ne pouvez commander que 5 simcard maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 5 simkaart bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Vous ne pouvez commander que 5 cartes prépayées maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 5 herlaadkaarten bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Vous ne pouvez commander que 4 abonnements maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 4 abonnementen bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Vous ne pouvez commander que 2 abonnements Internet Everywhere maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 2 Internet Everywhere-abonnementen bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Vous ne pouvez commander que 3 appareils maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 3 toestellen bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Vous ne pouvez commander que 50 appareils maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 50 toestellen bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Vous ne pouvez commander que 10 appareils maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 10 toestellen bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Vous ne pouvez commander que 3 appareils maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 3 toestellen bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Vous ne pouvez commander que 10 accessoires maximum. Veuillez ajuster la quantité pour finaliser votre commande.","Je kan maximum 10 accessoires bestellen per aankoop. Pas de hoeveelheid aan om je bestelling af te ronden."
"Unable to save shipping information. Please check input data.","Niet in staat om op te slaan scheepvaart informatie. U de ingevoerde gegevens."
"Unable to save address. Please check input data.","Niet in staat om het adres op te slaan. U de ingevoerde gegevens."
"Votre réservation en ligne","Je toestel werd gereserveerd in je Orange-shop."
"Réservation en ligne","Jouw online reservatie"
"Vous avez réservé 1","Je hebt 1"
"Vous pouvez venir retirer votre réservation au magasin :","gereserveerd. Je kan deze ophalen in je"
"Veuillez imprimer ce mail et apporter votre numéro de réservation.","Opgelet, je hebt je reservatienummer nodig om je toestel op te halen."
"Merci pour votre confiance, cordialement","Dank je voor je vertrouwen. Met vriendelijke groeten,"
"Contactez nous","Contacteer ons"
"Merci pour votre commande", "bedankt voor je bestelling"
"Votre numéro de commande","Je bestelnummer"
"Résumé de votre commande","Overzicht van je bestelling"
"Total payé à la commande","Totaal nu betaald"
"Total payé maintenant","Totaal nu betaald"
"Total à payer sur votre première facture","Totaal te betalen bij je volgende factuur"
"Total à payer par mois","Totaal maandelijks te betalen"
"Total à payer mensuellement","Totaal maandelijks te betalen"
"Je paie ma prochaine facture","Totaal te betalen bij je volgende factuur"
"Numéro de contact","Contactnummer"
"Total à payer sur votre prochaine facture","Totaal te betalen bij je volgende factuur"
"Livraison","Levering"
"Configuration de votre numéro pour","Configuratie van je nummer voor"
"Numéro","Nummer"
"N° : nouveau numéro","Nummer: nieuw nummer"
"nouveau numéro","nieuw nummer"
"N°","Nummer"
"N° ","Nummer "
"N° : ","Nummer: "
"Opérateur actuel","Huidige operator"
"Méthode de paiement: ","Betaalmethode: "
"N° de client actuel *","Huidige klantnummer *"
"N° de carte SIM actuel *","Huidige simkaartnummer *"
"La facture est à votre nom","De factuur staat op jouw naam"
"Responsable de paiement","Verantwoordelijk voor betaling"
"Ajouter cet abonnement à une facture existante","Dit abonnement aan een bestaand factuur toevoegen"
"N° de client","Klantnummer"
"Nom du client","Naam klant"
"Bénéficier d'une réduction de 5 €/mois en ajoutant cet abonnement à une facture existante","Geniet van 5 €/maand korting door dit abonnement toe te voegen aan een bestaand factuur"
"N° de client","Klantnummer"
"Nom du client","Naam klant"
"Prénom","Voornaam"
"Nom","Naam"
"A l'attention de","Ter attentie van"
"Adresse","Adres"
"Point de collecte bpost","Bpost-afhaalpunt"
"Paiement de l'abonnement","Betaling abonnement"
"Méthode de paiement","Betaalmethode"
"N° de compte","Rekeningnummer"
"Méthode de paiement","Betaalmethode"
"Numéro de carte","Kaartnummer"
"Montant payé","Betaald bedrag"
"Mail","E-mailadres"
"Adresse","Adres"
"N° de contact","Contactnummer"
"Date de naissance","Geboortedatum"
"Nationalité","Nationaliteit"
"N° de carte d'identité","Identiteitskaartnummer"
"N° de titre de séjour","Nummer verblijfskaart"
"N° de passeport","Paspoortnummer"
"Indépendant ou société","Zelfstandige of bedrijf"
"Profil","Profiel"
"N° de TVA","Btw-nummer"
"Statut juridique","Juridisch statuut"
"Nom de la société","Bedrijfsnaam"
"Adresse de livraison de votre téléphone","Leveringsadres"
"Nom","Naam"
"Votre","Jouw"
"Numéro","Nummer"
"Lieu de naissance","Geboorteplaats"
"This is Not An Ajax Call","Dit is geen Ajax Call"
"Engagement de","Verbintenis van"
"mois","maanden"
"avec","met"
"avec ","met " 
"Pour changer votre abonnement Orange, rendez-vous dans votre Espace client.","Ga naar je Klantenzone om je Orange-abonnement te wijzigen"
"Pour changer votre abonnement Orange, vous devez vous rendre dans votre Espace client.Finalisez d'abord votre commande sans ce produit, puis rendez-vous dans votre Espace client pour changer de plan tarifaire.","Ga naar je Klantenzone om je Orange-abonnement te wijzigen. Beëindig eerst je bestelling zonder dit product, daarna kan je in je Klantenzone je tariefplan aanpassen."
"Finalisez d'abord votre commande sans ce produit, puis rendez-vous dans votre Espace client pour changer de plan tarifaire.","Ga naar je Klantenzone om je Orange-abonnement te wijzigen. Beëindig eerst je bestelling zonder dit product, daarna kan je in je Klantenzone je tariefplan aanpassen."
"Continuer ","Verder gaan"
"Quel est votre type de carte","Welk type tariefplan"
"Recevoir les offres intéressantes et les dernières nouvelles d'Orange","Interessante aanbiedingen en het laatste Orange-nieuws ontvangen"
"Sélectionnez","Selecteer"
"Please enter a valid 10 digit mobile phone number.","Voer een geldig gsm-nummer in, bestaande uit 10 cijfers."
"Please enter a valid VAT number.","Voer een geldig btw-nummer in."
"Please verify that you have correctly entered the 12 digits of your ID number","Het ingevulde nummer wordt niet herkend. Kijk na of je het correct hebt ingevuld."
"Please verify that you have correctly entered the 11 digits of your National ID number","Je rijksregisternummer wordt niet herkend. Kijk na of je het correct hebt ingevuld."
"Veuillez sélectionner votre ville dans la liste proposée.","Selecteer je gemeente in de voorgestelde lijst."
"Veuillez sélectionner votre code postal dans la liste proposée.","Selecteer je postcode in de voorgestelde lijst." 
"Veuillez sélectionner votre city dans la liste proposée.","Selecteer je gemeente in de voorgestelde lijst."
"Mme.","Mevr."
"Vous devez être majeur pour passer votre commande.","Je dient meerderjarig te zijn om te bestellen."
"Other","Andere"
"You must enter a valid date of birth (dd / mm / yyyy) and be over 18 years of age","Voer een geldige geboortedatum in (dd/mm/jjjj). Je dient meerderjarig te zijn."
"Utiliser la même adresse que l'adresse de facturation","Gebruik hetzelfde adres als het factuuradres"
"Utiliser une autre adresse pour la livraison","Gebruik een ander adres voor de levering"
"Utiliser un point de collecte bpost","Gebruik een bpost-afhaalpunt"
"Retirez votre paquet vous-même dans un point d'enlèvement bpost (endéans les 15 jours) ou dans un distributeur de paquets bpost (endéans les 5 jours).","Haal je pakket zelf af in een bpost-afhaalpunt (binnen 15 dagen) of in een bpost-pakketautomaat (binnen 5 dagen)"
"N° de client *","Klantnummer *"
"Nom du client *","Naam klant *"
"Requested product doesn't exist","Gevraagde product bestaat niet"
"En raison de la nouvelle législation belge sur l'enregistrement des cartes SIM, les données concernant votre date de naissance sont obligatoires.","Het is verplicht om je geboortedatum in te voeren, ten gevolge van de nieuwe Belgische wetgeving omtrent het registreren van simkaarten."
"Ce numéro peut être utilisé pour vous tenir informé ou pour toute question au sujet de votre commande. Il ne sera pas utilisé à d'autres fins et ne sera pas conservé.","Dit nummer kan gebruikt worden om je te informeren of voor vragen in verband met je bestelling. Het wordt niet gebruikt voor andere doeleinden en wordt nergens bewaard."
"Vous trouverez votre numéro de client Orange sur la première page de votre facture. Ex : 1.9876543.","Je vindt je Orange-klantnummer terug op de eerste pagina van je factuur. Bv: 1.9876543."
"En raison de la nouvelle législation belge sur l'enregistrement des cartes SIM, les données concernant votre date de naissance sont obligatoires.","Het is verplicht om je geboortedatum in te voeren, ten gevolge van de nieuwe Belgische wetgeving omtrent het registreren van simkaarten."
"Please enter your current mobile phone number, consisting of 10 digits","Vul je huidige gsm-nummer in, bestaande uit 10 cijfers."
"Please enter your current SIM card number, consisting of 13, 18 or 19 digits depending on the operator","Voer je huidige simkaartnummer in, bestaande uit 13, 18 of 19 cijfers, afhankelijk van de operator."
"Please enter a valid 10 digit mobile phone number","Voer een geldig gsm-nummer in, bestaande uit 10 cijfers."
"Please enter your account number in the following format: BEXX XXXX XXXX XXXX","Voer je rekeningnummer in het volgende formaat in: BEXX XXXX XXXX XXXX."
"Please select an option.","Selecteer één van de mogelijkheden."
"This is a required fields.","Dit veld is verplicht."
"Please enters a valid email address (Ex: johndoe@domain.com).","Voer een geldig e-mailadres in. Bv: sofie.janssens@orange.be"
"We can't find products matching the selection.","We kunnen geen producten overeen met de selectie."
"independant","Zelfstandige"
"avec ","met "
"Please use letters only (a-z or A-Z) in this field.","Gebruik alleen letters (a-z of A-Z) op dit gebied"
"Please enter at least 3 characters","Gelieve minimum 3 karakters in te vullen."
"Please enter at least 3 characters.","Gelieve minimum 3 karakters in te vullen."
"Ce numéro se situe sur votre carte SIM.","Dit nummer vind je terug op de simkaart zelf."
"Mrs.","Mevr."
"Confirmation de votre commande : #%order","Bevestiging van je bestelling: #%order"
"Merci d’avoir acheté sur Orange.be","Bedankt voor je aankoop op Orange.be"
"Vous rapprocher de l’essentiel","Omdat het écht telt"
"Please enter a value greater than or equal to 2.","Vul een waarde groter dan of gelijk aan 2."
"Please enter at least 2 characters.","Gelieve minimum 2 karakters in te vullen."
"The combination of high-quality hardware and intelligent software","De combinatie van hoogwaardige hardware en intelligente software"
"Please use only letter (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.","Voeg een geldig btw-nummer in."
"Numero de client","Klantnummer"
"Please enter at least 3 characters newmessage.","Voer je huidige klantnummer in."
"Please enter first character should be a number.","Vul eerste teken moet een getal zijn."
"Please enter only 35 characters in first name and last name.","Gelieve je naam te beperken tot maximum 35 karakters."
"Merci %1 pour votre commande","%1, bedankt voor je bestelling"
"We don't have as many ""%1"" as you requested.","We hebben niet genoeg stock van %1.","module","Magento_CatalogInventory" 
"Ce numéro peut être utilisé pour vous tenir informé ou pour toute question au sujet de votre commande. Il ne sera pas utilisé à d'autres fins et ne sera pas conservé.","Dit nummer kan gebruikt worden om je te informeren of voor vragen in verband met je bestelling. Het wordt niet gebruikt voor andere doeleinden en wordt nergens bewaard."
"Conditions","Voorwaarden"
"This product is out of stock.","Dit item is niet meer in voorraad."
"Product with SKU "%1" does not exist","Het item "%1" bestaat niet."
"Please correct the quantity for some products.","Pas de hoeveelheid van de producten aan."
"We don\'t have as many "%1" as you requested.","We hebben niet voldoende "%1" op voorraad.","module","Magento_CatalogInventory"
"You canceled the coupon code.","Je annuleerde de promocode."
"We cannot apply the coupon code.","De promocode kan niet toegepast worden."
"You added %1 to your shopping cart.","Je voegde "%1" toe aan je winkelmandje."
"We can\'t add this item to your shopping cart right now.","Dit item kan momenteel niet aan je winkelmandje toegevoegd worden."
"We can't add this item to your shopping cart right now.","Dit item kan momenteel niet aan je winkelmandje toegevoegd worden."
"Something went wrong while processing your order. Please try again later.","Er ging iets mis met het verwerken van je bestelling. Probeer later opnieuw."
"The product does not exist.","Dit item bestaat niet."
"Apply Discount Code","Bevestig de promocode."
"Enter discount code","Voer de promocode in."
"Apply Discount","Bevestig de promocode."
"Cancel Coupon","Promocode annuleren."
"Not all of your products are available in the requested quantity.","Niet alle items zijn beschikbaar in de gevraagde hoeveelheid."
"Current SIM card number and operator not matched.","Huidige simkaart nummer en operator niet geëvenaard."
"Please Enter valid date","Voer een geldige geboortedatum in (dd/mm/jjjj)."
"Please Enter valid month","Voer een geldige geboortedatum in (dd/mm/jjjj)."
"Type de carte","Type tariefplan"
"https://www.orange.be/fr/produits-et-services/abonnements","https://www.orange.be/nl/producten-en-diensten/abonnementen"
"Please correct below invalid fields","We zijn er nog niet helemaal. Kan je de velden met een rode boodschap nog even nakijken?"
"MNP Number is already used","Je kan niet hetzelfde nummer gebruiken voor meerdere abonnementen."
"Wrong format entered","Voeg een geldig btw-nummer in."
"Wrong format as","Voeg een geldig"
"European Article Number 1","Europees artikel nummer 1"
"European Article Number 2","Europees artikel nummer 2"
"European Article Number 3","Europees artikel nummer 3"
"Some of the products below do not have all the required options.","Dit item kan momenteel niet aan je winkelmandje toegevoegd worden."
"Vos informations personnelles ne seront pas utilisées à dautres effets. Consultez notre <a href=https://corporate.orange.be/nl/privacy-policy>politique de confidentialité.</a>","Je persoonlijke gegevens worden niet gebruikt voor andere doeleinden. Lees onze <a class=out_stock_privacy href=https://corporate.orange.be/nl/privacy-policy>privacy policy</a><a class=out_stock_info href=https://corporate.orange.be/nl/privacy-policy>  voor meer informatie.</a>" 
"à payer sur votre première facture","te betalen op je volgende factuur"
"à payer sur votre prochaine facture","te betalen op je volgende factuur"
"disponibles en shop.","shops te bekijken."
"JavaScript seems to be disabled in your browser.","JavaScript lijkt uitgeschakeld te zijn in je browser."
"For the best experience on our site, be sure to turn on Javascript in your browser.","Voor een optimale ervaring van onze website, gelieve JavaScript te activeren."
"votre demande est enregistrée","je aanvraag wordt verwerkt"
"Nous vous confirmons que la demande de transfert de votre numéro de téléphone a bien été enregistrée. Veuillez trouver ci-dessous un récapitulatif de vos données.","We hebben de aanvraag om je gsm-nummer over te dragen goed ontvangen. Hieronder vind je een overzicht van je gegevens."
"Prochaines étapes :","Volgende stappen:"
"1. Le transfert de votre numéro de téléphone est en cours (délai maximum : 48h). En attendant, continuez à utiliser la carte SIM de votre opérateur actuel.","1. De overdracht van je gsm-nummer is momenteel bezig (maximum duur: 48u). In afwachting kan je de simkaart van je huidige operator blijven gebruiken."
"2. Vous recevrez un SMS dès que votre numéro sera transféré. Vous pourrez alors éteindre votre GSM et y insérer votre nouvelle carte SIM Orange.","2. Je ontvangt een sms wanneer je nummer overgedragen is. Je kan dan je toestel uitschakelen en je nieuwe Orange-simkaart plaatsen."
"3. Attendez environ 30 min. que le réseau Orange vous reconnaisse et rallumez ensuite votre GSM.","3. Wacht ongeveer 30 minuten tot het Orange-netwerk jou herkent en schakel je toestel weer aan."
"Votre carte prépayée","uw herlaadkaart"
"Nous vous confirmons que la demande de transfert de votre numéro de téléphone a bien été enregistrée.","We hebben de aanvraag om je gsm-nummer over te dragen goed ontvangen."
"Your order id is invalid","Vul een geldig bestelnummer in. Je vindt je bestelnummer in je bevestigingsmail"
"Your form submited successfully","Uw formulier is succesvol ingediend"
"Your form is error","Uw formulier is een fout"
"Orange Belgique","Orange België"
"(Nouveau numéro)","(Nieuw nummer)"
"Ajouter cet abonnement à une facture existante","Dit abonnement aan een bestaand factuur toevoegen"
"Je hebt ons bevestigd dat je je nieuwe Orange-simkaart goed ontvangen hebt.","De aanvraag om je nieuwe Orange-simkaart te activeren is goed ontvangen."
"Dank U ","Dank je"
"We gaan nu je abonnementsaanvraag finaliseren.","Je wordt per e-mail verwittigd wanneer je nieuwe simkaart actief is (maximum duur: 1 werkdag)." 
"Je ontvangt binnenkort bevestiging dat je actief bent op het Orange-netwerk. Je hoeft dan enkel nog je nieuwe simkaart in je gsm te plaatsen en de pincode in te voeren.","Je kan dan je nieuwe Orange-simkaart in je toestel steken en genieten van je nieuwe abonnement."
"To finalize your order, please read and accept the general terms and conditions of Orange Belgium.","Gelieve de algemene verkoopsvoorwaarden van Orange België te lezen en te accepteren om je bestelling te beëindigen."
"Please select any one of the payment method","Selecteer één van de mogelijkheden."
"Vous devez être majeur pour passer votre commande.","Je dient meerderjarig te zijn om te bestellen."
"Rendez vous dans un shop Orange","Ga naar een Orange-shop"
"Etalement de paiement possible","Gespreide betaling mogelijk"
"Disponible à","Beschikbaar in"
"Veuillez choisir","Selecteer"
"Je commande ma carte SIM","Je herlaadkaart bestellen"
"Vous devez être majeur pour passer votre commande. Par ailleurs, en raison de la nouvelle législation belge sur l'enregistrement des cartes SIM, les données concernant votre date de naissance sont obligatoires.","Het is verplicht om je geboortedatum in te voeren, ten gevolge van de nieuwe Belgische wetgeving omtrent het registreren van simkaarten."
"Il s'agit ici du numéro que vous avez reçu avec votre carte prépayée.","Het nummer dat je hebt ontvangen met je herlaadkaart."
"Ce numéro se situe sur votre nouvelle carte SIM Orange.","Dit nummer vind je terug op je nieuwe Orange-simkaart"
"Besoin accessoires pour vous?","Wil je een accessoire toevoegen?"
"Environment and Health","Milieu en Gezondheid"
"Veuillez sélectionner votre lieu de naissance dans la liste proposée.","Selecteer je geboorteplaats in de voorgestelde lijst."
"Recevoir les offres intéressantes et les dernières nouvelles d’Orange","Interessante aanbiedingen en het laatste Orange-nieuws ontvangen"
"conditions générales de vente ","algemene verkoopsvoorwaarden "
"Could not apply coupon code","De promocode kan niet toegepast worden."
" Choisissez votre ProPack inclus dans votre abonnement"," Selecteer je inbegrepen ProPack bij je abonnement"
" Choisissez vos deux ProPack inclus dans votre abonnement"," Selecteer je twee inbegrepen ProPacks bij je abonnement"
"Vous bénéficiez des trois ProPacks grâce à votre abonnement.","Dankzij je abonnement geniet je van drie ProPacks."
"Veuillez vérifier que vous avez correctement introduit votre numéro de titre de séjour (format B XXXXXXX XX).","Kijk na of je het correcte nummer van je verblijfskaart hebt ingevuld (formaat B XXXXXXX XX)."
"Voir mon panier","Bekijk je winkelmandje"
"MÃ©thode de paiement pour votre commande","Betaalmethode voor je bestelling"
"Carte de crÃ©dit","Kredietkaart"
"Methode de paiement pour votre commande","Betaalmethode voor je bestelling"
"Carte de credit","Kredietkaart"
"Possibilité de conserver votre numéro actuel"," Mogelijk om je huidige nummer te behouden"
"✔ 15 € de recharge","✔ 15 € herladen"
"la carte prépayée avec un max de GB !","de herlaadkaart met een overvloed aan GB!"
"Commander votre carte prépayée","Je herlaadkaart bestellen"
"Boîte","Bus"
"Remove item","Dit product verwijderen"
"N de compte","Rekeningnummer"
"Sélectionner votre abonnement en fonction de votre budget","Selecteer op basis van je budget"
"Methode de paiement pour votre abonnement","Betaalmethode voor je abonnement"
"MÃ©thode de paiement pour votre abonnement","Betaalmethode voor je abonnement"
"reviews verzameld door","Reviews verzameld door Reevoo"
"Popularité","Populairste"
"Si vous avez des questions, consultez la rubrique","Heb je vragen? Raadpleeg de"
"Support","Help & Support-sectie"
"de notre site internet.","op onze website."
"Retour à la page d'accueil","Ga terug naar de homepage"
"Veuillez choisir un point de collecte pour votre livraison.","Kies een ophaalpunt voor je bestelling."
"Veuillez introduire un numéro de client valide.","Vul een geldig klantennummer in."
"Votre date de naissance et/ou votre numéro de commande ne correspondent pas à ceux mentionnés dans votre mail de confirmation.","Je bestelnummer en/of geboortedatum komen niet overeen met deze van je bevestigingsmail."
"Please enter a valid mobile phone number for first step1.","Vul je huidige gsm-nummer in, bestaande uit 10 cijfers."
"Contactez-nous","Contacteer ons"
"SAR/DAS","SAT waarde (Specifiek absorptie tempo)"
"Mémoire extensible","Uitbreidbaar geheugen"
"Tous les plans","Alle tariefplannen"
"Mémoire extensible","Uitbreidbaar geheugen"
"Le code promo %1 a ete applique.","Je gebruikte promocode %1."
"Le code promo %1 n'est pas valide.","De ingevulde promocode %1 is niet geldig."
"Vos données personnelles","Persoonlijke gegevens"
"Voulez-vous recevoir des offres intéressantes et les dernières nouvelles Orange","Interessante aanbiedingen en het laatste Orange-nieuws ontvangen"
"Offres","Aanbod"
" Vos ProPacks"," Jouw Propacks"
"Unable to place order. Please try again later.","We zijn er nog niet helemaal. Kan je de velden met een rode boodschap nog even nakijken?"
"Merci de patienter","Even geduld a.u.b."
"Please wait...","Even geduld a.u.b."
"Do you have an identity document issued by the Belgian authorities?","Beschik je over een identiteitsbewijs uitgegeven door de Belgische overheid?"
"Seuls les documents d'identité électroniques sont acceptés.","Enkel elektronische identiteitsbewijzen worden geaccepteerd."
"N° du document d'identité","Nummer identiteitsbewijs"
"Seuls les cartes d'identité belges ou les titres de séjour belges sont acceptés.","Enkel Belgische identiteitskaarten of Belgische verblijfstitels worden geaccepteerd."
"N° de Registre national","Rijksregisternummer"
"Ce numéro est disponible sur votre document d'identité.","Dit nummer staat vermeld op je identiteitsbewijs."
"Vous devez posséder un document d'identité délivré par les autorités belges pour pouvoir commander un abonnement en ligne. Pour bénéficier de cette offre, rendez-vous dans un","Je kan enkel een abonnement bestellen als je in het bezit bent van een identiteitsbewijs dat uitgegeven werd door de Belgische overheid. Om toch te genieten van dit aanbod, ga naar je"
"shop Orange","Orange-shop"
"Votre numéro de document d'identité n'est pas reconnu. Veuillez vérifier qu'il soit correct.","Het ingevulde nummer wordt niet herkend. Kijk na of je het correct hebt ingevuld."
"Votre numéro de Registre national n'est pas reconnu. Veuillez vérifier qu'il soit correct.","Je rijksregisternummer wordt niet herkend. Kijk na of je het correct hebt ingevuld."
"Please enter date of birth, then your register national ID will validate","Voer de geboortedatum in, dan wordt uw nationale identiteitskaart gevalideerd."
